;CNT;CNTSTUID;DS269Q01C;DS269Q03C;CS269Q04S;CS408Q01S;DS408Q03C;CS408Q04S;CS408Q05S;CS466Q01S;CS466Q05S;CS466Q07S;DS519Q01C;CS519Q02S;DS519Q03C;CS521Q02S;CS521Q06S;CS527Q01S;CS527Q03S;CS527Q04S
626;Brazil;7612386.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;-1.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0
627;Brazil;7600649.0;-1.0;-1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;1.0;-1.0;0.0;0.0;0.0;0.0;0.0
628;Brazil;7628656.0;-1.0;-1.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;-1.0;1.0;0.0;0.0;0.0;0.0
629;Brazil;7618011.0;0.0;-1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
630;Brazil;7618581.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0;1.0;-1.0;0.0;1.0;0.0;1.0;0.0
631;Brazil;7609739.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;-1.0;0.0;1.0;0.0;0.0;0.0
632;Brazil;7620016.0;0.0;-1.0;1.0;0.0;-1.0;0.0;1.0;0.0;0.0;0.0;-1.0;1.0;-1.0;0.0;1.0;0.0;0.0;0.0
633;Brazil;7621001.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;-1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0
634;Brazil;7609812.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0
635;Brazil;7603119.0;1.0;-1.0;0.0;0.0;0.0;0.0;1.0;-1.0;-1.0;-1.0;1.0;1.0;-1.0;0.0;1.0;0.0;0.0;1.0
636;Brazil;7603745.0;0.0;-1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0
637;Brazil;7610063.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;-1.0;1.0;1.0;0.0;0.0;0.0
638;Brazil;7624736.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;-1.0;0.0;1.0;0.0;0.0;0.0
639;Brazil;7608807.0;0.0;-1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;-1.0;0.0;1.0;0.0;1.0;1.0
640;Brazil;7622605.0;-1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;-1.0;0.0;1.0;0.0;1.0;0.0
641;Brazil;7627709.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;-1.0;-1.0;-1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
642;Brazil;7623110.0;-1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
643;Brazil;7615447.0;-1.0;0.0;1.0;0.0;-1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;-1.0;1.0;1.0;0.0;1.0;0.0
644;Brazil;7608753.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;-1.0;-1.0;-1.0;1.0;1.0;0.0;1.0;1.0;0.0;-1.0;-1.0
645;Brazil;7614989.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
646;Brazil;7603128.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;-1.0;1.0;1.0;0.0;0.0;0.0
647;Brazil;7610371.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;1.0;0.0;1.0;-1.0;1.0;0.0
648;Brazil;7610462.0;0.0;0.0;0.0;1.0;-1.0;0.0;1.0;1.0;0.0;0.0;-1.0;1.0;-1.0;0.0;1.0;0.0;0.0;1.0
649;Brazil;7611011.0;0.0;-1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0
650;Brazil;7621318.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0
651;Brazil;7623876.0;-1.0;-1.0;0.0;0.0;-1.0;0.0;1.0;0.0;0.0;1.0;-1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0
652;Brazil;7607894.0;0.0;0.0;0.0;1.0;-1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
653;Brazil;7625923.0;0.0;0.0;0.0;0.0;-1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
654;Brazil;7602195.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0
655;Brazil;7607313.0;-1.0;-1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;-1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
656;Brazil;7612896.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0
657;Brazil;7628065.0;-1.0;-1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0
658;Brazil;7612485.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0
659;Brazil;7625225.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;-1.0;-1.0;-1.0;0.0;1.0;1.0;0.0;0.0;0.0;-1.0;-1.0
660;Brazil;7619267.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;-1.0;0.0;0.0;0.0;0.0;0.0
661;Brazil;7613270.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;-1.0;0.0;1.0;0.0;0.0;0.0
662;Brazil;7618358.0;-1.0;-1.0;0.0;0.0;-1.0;0.0;0.0;1.0;1.0;0.0;-1.0;0.0;-1.0;0.0;1.0;0.0;1.0;0.0
663;Brazil;7606742.0;-1.0;-1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;-1.0;1.0;-1.0;0.0;0.0;0.0;0.0;0.0
664;Brazil;7605629.0;-1.0;-1.0;0.0;1.0;-1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
665;Brazil;7615670.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
666;Brazil;7623430.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
667;Brazil;7602133.0;-1.0;-1.0;0.0;1.0;-1.0;0.0;0.0;0.0;1.0;0.0;-1.0;1.0;-1.0;1.0;0.0;0.0;0.0;0.0
668;Brazil;7624582.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0
669;Brazil;7610020.0;-1.0;-1.0;0.0;0.0;-1.0;0.0;0.0;1.0;1.0;0.0;-1.0;1.0;-1.0;1.0;0.0;0.0;0.0;1.0
670;Brazil;7615998.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;-1.0;1.0;1.0;0.0;0.0;0.0
671;Brazil;7612649.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;-1.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0
672;Brazil;7618286.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;-1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
673;Brazil;7617137.0;-1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
674;Brazil;7618243.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0
675;Brazil;7619741.0;0.0;-1.0;0.0;0.0;-1.0;1.0;0.0;1.0;0.0;0.0;-1.0;1.0;-1.0;0.0;0.0;0.0;0.0;0.0
676;Brazil;7608712.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;-1.0;-1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
677;Brazil;7611507.0;-1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;-1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
678;Brazil;7610920.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;-1.0;-1.0;-1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0
679;Brazil;7612405.0;-1.0;-1.0;0.0;1.0;-1.0;0.0;0.0;0.0;0.0;1.0;-1.0;1.0;-1.0;1.0;0.0;0.0;0.0;0.0
680;Brazil;7603213.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;-1.0;1.0;-1.0;1.0;1.0;0.0;1.0;1.0
681;Brazil;7618927.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;-1.0
682;Brazil;7601276.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
683;Brazil;7611389.0;1.0;1.0;1.0;1.0;-1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;-1.0;1.0;1.0;0.0;0.0;1.0
684;Brazil;7616817.0;-1.0;-1.0;1.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;0.0;1.0;0.0;0.0;0.0
685;Brazil;7615077.0;0.0;-1.0;0.0;0.0;-1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
686;Brazil;7616440.0;-1.0;-1.0;0.0;1.0;-1.0;1.0;0.0;0.0;0.0;0.0;-1.0;1.0;-1.0;1.0;1.0;0.0;1.0;0.0
687;Brazil;7606113.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;1.0;0.0;0.0;0.0
688;Brazil;7623659.0;0.0;-1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;-1.0;1.0;1.0;0.0;0.0;1.0
689;Brazil;7604763.0;-1.0;-1.0;0.0;0.0;-1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;-1.0;0.0;0.0;0.0;0.0;0.0
690;Brazil;7611799.0;-1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;0.0;-1.0;1.0;0.0;0.0;0.0;0.0
691;Brazil;7625443.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;-1.0;1.0;1.0;0.0;0.0;0.0
692;Brazil;7607439.0;0.0;0.0;0.0;1.0;-1.0;1.0;1.0;1.0;0.0;1.0;-1.0;0.0;-1.0;0.0;1.0;0.0;1.0;1.0
693;Brazil;7616756.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0
694;Brazil;7619231.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0
695;Brazil;7610703.0;-1.0;-1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;-1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
696;Brazil;7606558.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;-1.0;-1.0;-1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
697;Brazil;7629468.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;-1.0;-1.0;-1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;-1.0
698;Brazil;7609311.0;-1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
699;Brazil;7614960.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;-1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
700;Brazil;7628840.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0
701;Brazil;7624971.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;-1.0;0.0;1.0;0.0;0.0;0.0
702;Brazil;7629800.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;-1.0;-1.0;-1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0
703;Brazil;7605604.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;-1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
704;Brazil;7600683.0;-1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;-1.0;0.0;1.0;0.0;1.0;0.0
705;Brazil;7601566.0;-1.0;-1.0;0.0;0.0;-1.0;0.0;0.0;1.0;0.0;0.0;-1.0;1.0;-1.0;0.0;0.0;0.0;0.0;1.0
706;Brazil;7610362.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;1.0;-1.0;0.0;0.0;0.0;1.0;0.0
707;Brazil;7616568.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;1.0;-1.0;0.0;1.0;0.0;0.0;1.0
708;Brazil;7626776.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0
709;Brazil;7611594.0;-1.0;-1.0;0.0;0.0;-1.0;0.0;0.0;0.0;1.0;0.0;-1.0;1.0;-1.0;0.0;1.0;0.0;0.0;1.0
710;Brazil;7628302.0;-1.0;0.0;0.0;1.0;-1.0;1.0;0.0;1.0;1.0;0.0;-1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
711;Brazil;7615506.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;-1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
712;Brazil;7606846.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0
713;Brazil;7613451.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;-1.0
714;Brazil;7623063.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;-1.0;0.0;0.0;0.0
715;Brazil;7623973.0;0.0;-1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0
716;Brazil;7618124.0;-1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
717;Brazil;7626750.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;-1.0;1.0;-1.0;0.0;0.0;0.0;0.0;0.0
718;Brazil;7620405.0;0.0;-1.0;0.0;0.0;-1.0;0.0;0.0;1.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
719;Brazil;7627804.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;-1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
720;Brazil;7607494.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;1.0;0.0;0.0;0.0
721;Brazil;7624022.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
722;Brazil;7626995.0;1.0;0.0;0.0;-1.0;-1.0;-1.0;-1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0
723;Brazil;7624316.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;-1.0
724;Brazil;7610738.0;-1.0;-1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0
725;Brazil;7623775.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;-1.0;-1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0
726;Brazil;7601846.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
727;Brazil;7622640.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
728;Brazil;7615558.0;0.0;-1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0
729;Brazil;7619855.0;0.0;0.0;1.0;0.0;-1.0;1.0;0.0;0.0;0.0;0.0;-1.0;1.0;-1.0;0.0;1.0;0.0;1.0;0.0
730;Brazil;7624354.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;-1.0;1.0;0.0;0.0;0.0;1.0
731;Brazil;7624177.0;-1.0;0.0;0.0;1.0;-1.0;1.0;0.0;1.0;0.0;1.0;-1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
732;Brazil;7606066.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;-1.0;0.0;0.0;0.0;1.0;0.0
733;Brazil;7605955.0;-1.0;-1.0;0.0;0.0;-1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;-1.0;1.0;1.0;0.0;1.0;0.0
734;Brazil;7609650.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;-1.0;-1.0;-1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0
735;Brazil;7619981.0;-1.0;-1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;0.0;1.0;0.0;0.0;0.0
736;Brazil;7626102.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0
737;Brazil;7615877.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
738;Brazil;7619174.0;0.0;-1.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;-1.0;-1.0;-1.0;0.0;1.0;0.0;0.0;0.0
739;Brazil;7603548.0;-1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;-1.0;0.0;-1.0;1.0;1.0;0.0;1.0;0.0
740;Brazil;7600978.0;-1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;-1.0;1.0;1.0;0.0;1.0;1.0
741;Brazil;7627731.0;-1.0;-1.0;0.0;0.0;-1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;-1.0;0.0;1.0;0.0;0.0;0.0
742;Brazil;7626852.0;0.0;-1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0
743;Brazil;7611526.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;-1.0;0.0;-1.0;0.0;1.0;0.0;1.0;1.0
744;Brazil;7629163.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;-1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
745;Brazil;7607193.0;0.0;-1.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;-1.0;1.0;-1.0;0.0;0.0;0.0;0.0;0.0
746;Brazil;7621066.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0
747;Brazil;7617947.0;0.0;0.0;1.0;1.0;-1.0;0.0;0.0;0.0;0.0;0.0;-1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
748;Brazil;7621853.0;0.0;0.0;0.0;1.0;-1.0;1.0;0.0;-1.0;-1.0;-1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0
749;Brazil;7620151.0;1.0;1.0;0.0;1.0;-1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;-1.0;0.0;1.0;0.0;0.0;1.0
750;Brazil;7605549.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;-1.0;-1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;-1.0
751;Brazil;7627115.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;-1.0;-1.0;-1.0;1.0;0.0;0.0;0.0;1.0;0.0;-1.0;-1.0
752;Brazil;7605926.0;-1.0;-1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0
753;Brazil;7603203.0;-1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0
754;Brazil;7628579.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
755;Brazil;7622575.0;-1.0;-1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
756;Brazil;7613673.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;-1.0;-1.0;-1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
757;Brazil;7624693.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;-1.0;0.0;1.0;0.0;1.0;0.0
758;Brazil;7612140.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;-1.0;-1.0;-1.0;0.0;0.0;1.0;0.0;1.0;0.0;-1.0;-1.0
759;Brazil;7606783.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;-1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0
760;Brazil;7604883.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
761;Brazil;7616624.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
762;Brazil;7622244.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;-1.0;1.0;-1.0;0.0;1.0;0.0;0.0;0.0
763;Brazil;7606794.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0
764;Brazil;7627001.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;1.0;-1.0;0.0;0.0;0.0;1.0;0.0
765;Brazil;7622020.0;-1.0;0.0;0.0;0.0;-1.0;0.0;0.0;1.0;0.0;0.0;-1.0;1.0;-1.0;0.0;1.0;0.0;0.0;0.0
766;Brazil;7626735.0;0.0;-1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0
767;Brazil;7615685.0;1.0;1.0;1.0;1.0;-1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0
768;Brazil;7613567.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;-1.0;1.0;1.0;0.0;0.0;1.0
769;Brazil;7606577.0;-1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
770;Brazil;7602544.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
771;Brazil;7626574.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;-1.0;-1.0;-1.0;1.0;1.0;0.0;1.0;1.0;0.0;-1.0;-1.0
772;Brazil;7623420.0;-1.0;-1.0;0.0;0.0;-1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;-1.0;0.0;-1.0;0.0;0.0;0.0
773;Brazil;7619680.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;-1.0;0.0;-1.0;0.0;0.0;0.0;1.0;0.0
774;Brazil;7600415.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0
775;Brazil;7603246.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
776;Brazil;7605487.0;1.0;-1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0
777;Brazil;7627367.0;-1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;-1.0;0.0;1.0;0.0;0.0;0.0
778;Brazil;7610202.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0
779;Brazil;7609815.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;-1.0;0.0;1.0;0.0;1.0;0.0
780;Brazil;7626418.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
781;Brazil;7602417.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
782;Brazil;7617302.0;0.0;0.0;0.0;0.0;-1.0;0.0;1.0;1.0;1.0;1.0;-1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
